Timestamp,AccX,AccY,AccZ,GyrX,GyrY,GyrZ
13.07,0.089599609375,0.03662109375,-0.990966796875,0.030534351145038167,0.4580152671755725,2.7938931297709924
13.08,0.092041015625,0.034912109375,-0.97509765625,-1.6488549618320612,0.8854961832061069,2.145038167938931
13.09,0.076416015625,0.027587890625,-0.973388671875,-1.6259541984732824,-0.6030534351145038,1.2290076335877862
13.1,0.081298828125,0.028564453125,-0.973876953125,-1.4122137404580153,-1.282442748091603,0.46564885496183206
13.11,0.0849609375,0.031494140625,-0.982666015625,-1.8778625954198473,-1.534351145038168,0.2595419847328244
13.12,0.08642578125,0.038818359375,-0.97412109375,-2.2442748091603053,-1.1908396946564885,0.19083969465648856
13.13,0.089599609375,0.0380859375,-0.978759765625,-1.9618320610687023,-0.5877862595419847,0.9465648854961832
13.14,0.08544921875,0.02490234375,-0.9794921875,-1.7786259541984732,-0.06870229007633588,1.0305343511450382
13.15,0.08740234375,0.028564453125,-0.971435546875,-1.8091603053435115,0.45038167938931295,0.9694656488549618
13.16,0.077880859375,0.0234375,-0.978271484375,-1.7099236641221374,0.8320610687022901,1.2366412213740459
13.17,0.06982421875,0.0263671875,-0.957275390625,-1.1755725190839694,0.6412213740458015,1.083969465648855
13.18,0.0703125,0.02587890625,-0.958740234375,-0.9618320610687023,0.5267175572519084,0.9389312977099237
13.19,0.078125,0.038330078125,-0.974609375,-0.9312977099236641,0.5343511450381679,1.183206106870229
13.2,0.07080078125,0.0498046875,-0.975830078125,-1.4122137404580153,0.21374045801526717,1.465648854961832
13.21,0.07177734375,0.05029296875,-0.969482421875,-1.8091603053435115,0.2824427480916031,1.251908396946565
13.22,0.068359375,0.036376953125,-0.95947265625,-2.1908396946564888,0.4580152671755725,1.1374045801526718
13.23,0.069091796875,0.038330078125,-0.984375,-1.8091603053435115,0.061068702290076333,1.3511450381679388
13.24,0.072021484375,0.025390625,-0.959228515625,-1.6870229007633588,0.37404580152671757,1.2671755725190839
13.25,0.07861328125,0.019287109375,-0.951904296875,-0.08396946564885496,0.366412213740458,0.05343511450381679
13.26,0.07470703125,0.008544921875,-0.95751953125,-1.5419847328244274,0.4198473282442748,-0.44274809160305345
13.27,0.077392578125,0.010009765625,-0.958251953125,-0.2900763358778626,0.04580152671755725,-0.5419847328244275
13.28,0.06982421875,0.020751953125,-0.95751953125,0.6106870229007634,0.3435114503816794,0.03816793893129771
13.29,0.054443359375,0.030029296875,-0.96337890625,0.9083969465648855,0.5725190839694656,0.7633587786259542
13.3,0.05908203125,0.029541015625,-0.987548828125,1.450381679389313,0.4351145038167939,1.8702290076335877
13.31,0.071533203125,0.03076171875,-0.981201171875,1.251908396946565,-1.465648854961832,-1.9083969465648856
13.32,0.03466796875,0.0693359375,-0.997314453125,0.29770992366412213,-2.2519083969465647,-1.282442748091603
13.33,0.08544921875,0.058837890625,-1.02001953125,0.6259541984732825,-1.7709923664122138,-1.4351145038167938
13.34,0.079345703125,0.075439453125,-1.019287109375,-0.022900763358778626,0.4732824427480916,0.4732824427480916
13.35,0.067626953125,0.071044921875,-1.012939453125,0.6030534351145038,1.717557251908397,1.6412213740458015
13.36,0.06689453125,0.067138671875,-0.98828125,0.5801526717557252,2.2900763358778624,1.549618320610687
13.37,0.0625,0.07275390625,-0.99755859375,-0.7175572519083969,3.50381679389313,0.7709923664122137
13.38,0.073486328125,0.092041015625,-0.98876953125,-1.5877862595419847,2.9160305343511452,0.8931297709923665
13.39,0.032470703125,0.0751953125,-0.957275390625,-1.8015267175572518,0.4580152671755725,-0.5419847328244275
13.4,0.09130859375,0.06689453125,-1.00341796875,-5.374045801526718,-0.6259541984732825,-4.633587786259542
13.41,0.02880859375,0.09765625,-0.97705078125,-7.435114503816794,0.6106870229007634,-3.7099236641221376
13.42,0.01806640625,0.06396484375,-0.9384765625,-9.633587786259541,-4.709923664122138,-1.9541984732824427
13.43,0.06640625,0.066162109375,-0.978515625,-5.778625954198473,-7.801526717557252,-3.045801526717557
13.44,0.112548828125,0.069091796875,-0.990478515625,-9.419847328244275,-3.3893129770992365,-3.6106870229007635
13.45,0.068359375,0.072998046875,-0.997314453125,-11.259541984732824,-2.213740458015267,-1.9923664122137406
13.46,0.0771484375,0.05908203125,-0.95458984375,-9.114503816793894,-1.83206106870229,-0.22137404580152673
13.47,0.047119140625,0.011474609375,-0.94091796875,-8.374045801526718,-3.0839694656488548,-0.09923664122137404
13.48,0.0859375,0.008544921875,-0.96728515625,-6.732824427480916,-2.3053435114503817,-1.4809160305343512
13.49,0.08251953125,0.005615234375,-0.966796875,-6.732824427480916,-3.045801526717557,-1.6412213740458015
13.5,0.099609375,0.021484375,-0.9580078125,-4.893129770992366,-1.6259541984732824,-1.6870229007633588
13.51,0.066650390625,0.0322265625,-0.970947265625,-4.67175572519084,-0.732824427480916,1.618320610687023
13.52,0.08837890625,0.01513671875,-0.9609375,-2.648854961832061,-0.8625954198473282,2.1297709923664123
13.53,0.08984375,0.028076171875,-0.9794921875,-2.198473282442748,0.03816793893129771,2.877862595419847
13.54,0.093505859375,0.021484375,-0.96484375,-2.5114503816793894,1.015267175572519,2.6259541984732824
13.55,0.078369140625,0.02880859375,-0.966552734375,-2.7404580152671754,0.7022900763358778,2.564885496183206
13.56,0.08935546875,0.025390625,-0.9775390625,-2.9083969465648853,-0.37404580152671757,0.7709923664122137
13.57,0.09765625,0.040771484375,-0.96484375,-4.801526717557252,-0.03816793893129771,-0.8625954198473282
13.58,0.06640625,0.037353515625,-0.9873046875,-5.755725190839694,-0.8549618320610687,-0.366412213740458
13.59,0.07470703125,0.02587890625,-0.97265625,-4.679389312977099,-1.0534351145038168,0.8931297709923665
13.6,0.085205078125,0.015380859375,-0.9697265625,-3.366412213740458,-0.9770992366412213,0.8473282442748091
13.61,0.095947265625,0.033203125,-0.976318359375,-3.732824427480916,-0.6412213740458015,0.42748091603053434
13.62,0.096435546875,0.044921875,-0.9658203125,-4.1603053435114505,0.8931297709923665,0.8549618320610687
13.63,0.0830078125,0.045654296875,-0.957275390625,-3.282442748091603,1.2290076335877862,1.7786259541984732
13.64,0.0791015625,0.0185546875,-0.943359375,-2.4580152671755724,0.7709923664122137,1.618320610687023
13.65,0.092529296875,0.01806640625,-0.957763671875,-2.0839694656488548,0.9083969465648855,0.5954198473282443
13.66,0.095458984375,0.02294921875,-0.955322265625,-2.2748091603053435,1.5419847328244274,1.8778625954198473
13.67,0.07763671875,0.021728515625,-0.961181640625,-1.8091603053435115,1.1984732824427482,0.8244274809160306
13.68,0.07568359375,0.03369140625,-0.9580078125,-1.2748091603053435,0.7480916030534351,0.7099236641221374
13.69,0.079345703125,0.03076171875,-0.953857421875,-1.748091603053435,1.0916030534351144,0.45038167938931295
13.7,0.068115234375,0.03271484375,-0.962158203125,-2.1908396946564888,1.1603053435114503,0.19083969465648856
13.71,0.0712890625,0.0390625,-0.95849609375,-1.8473282442748091,0.4122137404580153,0.4580152671755725
13.72,0.074951171875,0.036376953125,-0.958251953125,-1.5877862595419847,0.46564885496183206,0.3511450381679389
13.73,0.075439453125,0.038330078125,-0.951904296875,-1.3206106870229009,0.7175572519083969,0.6106870229007634
13.74,0.066162109375,0.041259765625,-0.95849609375,-1.3358778625954197,0.7480916030534351,0.7022900763358778
13.75,0.069091796875,0.028076171875,-0.95556640625,-1.0534351145038168,0.2824427480916031,0.44274809160305345
13.76,0.078369140625,0.02685546875,-0.952392578125,-1.1297709923664123,0.3053435114503817,0.183206106870229
13.77,0.08251953125,0.04248046875,-0.96728515625,-0.5343511450381679,0.7938931297709924,0.6259541984732825
13.78,0.07177734375,0.040283203125,-0.958740234375,-0.6946564885496184,1.1068702290076335,1.0458015267175573
13.79,0.07373046875,0.0341796875,-0.9697265625,-0.3282442748091603,0.9389312977099237,0.9541984732824428
13.8,0.071044921875,0.035400390625,-0.95654296875,-0.2900763358778626,1.0305343511450382,1.1145038167938932
13.81,0.068603515625,0.033203125,-0.955322265625,-0.2595419847328244,0.6717557251908397,1.2290076335877862
13.82,0.063232421875,0.036865234375,-0.958251953125,0.5572519083969466,-0.3282442748091603,0.4961832061068702
13.83,0.07958984375,0.035888671875,-0.969970703125,0.2366412213740458,-0.9618320610687023,-0.42748091603053434
13.84,0.082275390625,0.04931640625,-0.977294921875,-0.4961832061068702,-0.37404580152671757,-0.44274809160305345
13.85,0.07421875,0.059814453125,-0.982177734375,-0.8396946564885496,-0.25190839694656486,0.22900763358778625
13.86,0.076171875,0.035400390625,-0.965576171875,-0.4580152671755725,-0.6870229007633588,0.2748091603053435
13.87,0.0888671875,0.041748046875,-0.971923828125,-0.7480916030534351,-0.1297709923664122,-0.1984732824427481
13.88,0.086181640625,0.034423828125,-0.9794921875,-0.5190839694656488,-0.03816793893129771,-0.20610687022900764
13.89,0.08544921875,0.037841796875,-0.95947265625,0.015267175572519083,-0.35877862595419846,-0.31297709923664124
13.9,0.08935546875,0.052001953125,-0.973876953125,0.0,-0.030534351145038167,-0.3893129770992366
13.91,0.080078125,0.05712890625,-0.977783203125,-1.0458015267175573,0.4580152671755725,-1.9312977099236641
13.92,0.068359375,0.05224609375,-0.96826171875,-0.8396946564885496,-0.12213740458015267,0.09923664122137404
13.93,0.070068359375,0.052978515625,-0.971923828125,-1.3129770992366412,-0.0916030534351145,0.37404580152671757
13.94,0.072021484375,0.044677734375,-0.966064453125,-2.0,-0.061068702290076333,0.0916030534351145
13.95,0.06787109375,0.04541015625,-0.956298828125,-1.450381679389313,-0.48091603053435117,1.9389312977099236
13.96,0.064697265625,0.017822265625,-0.960693359375,-0.4122137404580153,-1.3511450381679388,-0.1984732824427481
13.97,0.084716796875,0.046630859375,-0.98291015625,-0.33587786259541985,-0.8244274809160306,-0.5038167938931297
13.98,0.0810546875,0.0419921875,-0.98828125,-0.7786259541984732,-0.29770992366412213,-0.48091603053435117
13.99,0.08447265625,0.0478515625,-0.9814453125,-0.5725190839694656,-0.16030534351145037,-0.03816793893129771
14.0,0.079833984375,0.0634765625,-0.98876953125,-0.3282442748091603,0.1297709923664122,0.6183206106870229
14.01,0.084716796875,0.05859375,-0.992919921875,-0.9923664122137404,0.5572519083969466,0.5419847328244275
14.02,0.0888671875,0.051025390625,-0.989013671875,-2.2290076335877864,1.1603053435114503,1.1068702290076335
14.03,0.089599609375,0.05322265625,-0.96923828125,-2.3206106870229006,0.7251908396946565,0.6946564885496184
14.04,0.08984375,0.04248046875,-0.963623046875,-2.1603053435114505,0.9007633587786259,0.26717557251908397
14.05,0.0810546875,0.0380859375,-0.969482421875,-2.1068702290076335,1.4351145038167938,0.5954198473282443
14.06,0.07080078125,0.037109375,-0.964111328125,-1.816793893129771,0.9694656488549618,0.5343511450381679
14.07,0.080078125,0.042724609375,-0.967529296875,-1.717557251908397,0.35877862595419846,0.5038167938931297
14.08,0.0693359375,0.050537109375,-0.9716796875,-1.6564885496183206,0.5038167938931297,0.5648854961832062
14.09,0.07666015625,0.047607421875,-0.96484375,-2.4656488549618323,0.7938931297709924,0.5267175572519084
14.1,0.0673828125,0.037353515625,-0.97119140625,-2.312977099236641,0.6870229007633588,1.0458015267175573
14.11,0.06640625,0.03173828125,-0.96728515625,-1.633587786259542,0.6564885496183206,1.6793893129770991
14.12,0.072509765625,0.02734375,-0.9775390625,-0.8473282442748091,0.6641221374045801,2.045801526717557
14.13,0.080810546875,0.029296875,-0.960205078125,-1.0763358778625953,0.9618320610687023,3.877862595419847
14.14,0.082763671875,0.01953125,-0.95751953125,-1.1297709923664123,0.8320610687022901,1.1068702290076335
14.15,0.07421875,0.017333984375,-0.968017578125,-0.6412213740458015,0.48091603053435117,0.6564885496183206
14.16,0.0712890625,0.03369140625,-0.96826171875,-0.10687022900763359,0.1450381679389313,0.6717557251908397
14.17,0.085205078125,0.03466796875,-0.97216796875,-0.19083969465648856,0.21374045801526717,0.22137404580152673
14.18,0.086669921875,0.037109375,-0.97607421875,-0.7251908396946565,0.6793893129770993,0.061068702290076333
14.19,0.0751953125,0.04052734375,-0.9765625,-0.7480916030534351,0.7251908396946565,0.732824427480916
14.2,0.071044921875,0.039306640625,-0.970458984375,-0.5343511450381679,0.44274809160305345,0.6870229007633588
14.21,0.07861328125,0.01708984375,-0.9609375,-0.7099236641221374,-0.16030534351145037,-0.12213740458015267
14.22,0.077880859375,0.033935546875,-0.956298828125,-1.0916030534351144,-0.183206106870229,-1.1374045801526718
14.23,0.07958984375,0.026123046875,-0.968017578125,-0.7862595419847328,-0.5877862595419847,-1.7251908396946565
14.24,0.07958984375,0.044189453125,-0.9775390625,-0.4351145038167939,-0.31297709923664124,-1.1297709923664123
14.25,0.066650390625,0.052734375,-0.983154296875,-0.2595419847328244,-0.03816793893129771,-0.22137404580152673
14.26,0.074951171875,0.048828125,-0.98583984375,-0.7404580152671756,-0.1297709923664122,0.030534351145038167
14.27,0.091064453125,0.052978515625,-0.975830078125,-1.1450381679389312,0.16793893129770993,-0.24427480916030533
14.28,0.0869140625,0.043212890625,-0.97314453125,-1.6946564885496183,0.09923664122137404,-0.5038167938931297
14.29,0.07763671875,0.035888671875,-0.960205078125,-1.282442748091603,-0.2900763358778626,-0.4198473282442748
14.3,0.075439453125,0.03955078125,-0.96435546875,-0.4961832061068702,-0.6106870229007634,-0.4961832061068702
14.31,0.08203125,0.041259765625,-0.966552734375,-0.31297709923664124,-1.0687022900763359,-0.1984732824427481
14.32,0.07470703125,0.052734375,-0.976806640625,-0.48854961832061067,-0.8625954198473282,-0.09923664122137404
14.33,0.06982421875,0.051513671875,-0.978271484375,-0.7709923664122137,-0.8091603053435115,-0.03816793893129771
14.34,0.06494140625,0.046142578125,-0.98583984375,-1.2290076335877862,-0.9389312977099237,-0.46564885496183206
14.35,0.086181640625,0.050537109375,-0.980712890625,-1.618320610687023,-1.1984732824427482,-0.8778625954198473
14.36,0.092529296875,0.0439453125,-0.9833984375,-2.030534351145038,-0.6793893129770993,-1.1145038167938932
14.37,0.080078125,0.046630859375,-0.974365234375,-2.0381679389312977,-0.816793893129771,-1.1374045801526718
14.38,0.08203125,0.036865234375,-0.971923828125,-1.1297709923664123,-0.8854961832061069,-0.6030534351145038
14.39,0.083251953125,0.0439453125,-0.976318359375,-1.015267175572519,-0.11450381679389313,0.19083969465648856
14.4,0.0830078125,0.046630859375,-0.978515625,-1.0305343511450382,1.916030534351145,0.2748091603053435
14.41,0.078125,0.0556640625,-0.986083984375,-1.5801526717557253,0.2748091603053435,0.5725190839694656
14.42,0.068115234375,0.0478515625,-0.9765625,-2.099236641221374,0.2824427480916031,0.015267175572519083
14.43,0.086181640625,0.03271484375,-0.958251953125,-2.3587786259541983,-0.5190839694656488,-1.251908396946565
14.44,0.08251953125,0.046630859375,-0.967529296875,-2.282442748091603,-0.7251908396946565,-1.618320610687023
14.45,0.07666015625,0.03955078125,-0.958251953125,-1.9236641221374047,-0.7862595419847328,-0.7022900763358778
14.46,0.0810546875,0.04443359375,-0.962158203125,-1.3893129770992367,-0.22900763358778625,-0.04580152671755725
14.47,0.083740234375,0.036865234375,-0.972412109375,-1.9389312977099236,0.4732824427480916,-0.061068702290076333
14.48,0.079345703125,0.032958984375,-0.9658203125,-1.6106870229007633,0.549618320610687,0.061068702290076333
14.49,0.07958984375,0.03515625,-0.970458984375,-1.0229007633587786,0.3969465648854962,0.007633587786259542
14.5,0.0771484375,0.04150390625,-0.982177734375,-1.4961832061068703,0.3282442748091603,-0.04580152671755725
14.51,0.08544921875,0.0419921875,-0.98828125,-1.717557251908397,0.549618320610687,-0.022900763358778626
14.52,0.0927734375,0.060302734375,-0.974365234375,-1.6946564885496183,0.7633587786259542,1.16793893129771
14.53,0.08251953125,0.0205078125,-0.981689453125,-1.4351145038167938,1.8931297709923665,0.20610687022900764
14.54,0.088623046875,0.02880859375,-0.974609375,-1.7404580152671756,-0.07633587786259542,-0.3511450381679389
14.55,0.09423828125,0.029541015625,-0.967041015625,-1.5190839694656488,0.12213740458015267,-0.4961832061068702
14.56,0.088623046875,0.028076171875,-0.96826171875,-1.2213740458015268,0.7022900763358778,-0.3893129770992366
14.57,0.080322265625,0.032470703125,-0.97314453125,-1.2061068702290076,0.8320610687022901,-0.2824427480916031
14.58,0.065673828125,0.035888671875,-0.969482421875,-1.2595419847328244,0.8091603053435115,-0.22137404580152673
14.59,0.072509765625,0.041015625,-0.96337890625,-1.3435114503816794,0.3511450381679389,-0.030534351145038167
14.6,0.07958984375,0.03564453125,-0.962646484375,-2.3587786259541983,0.5648854961832062,-0.44274809160305345
14.61,0.0703125,0.02490234375,-0.9560546875,-2.6717557251908395,0.46564885496183206,-1.2748091603053435
14.62,0.07177734375,0.005126953125,-0.94970703125,-1.83206106870229,-1.0916030534351144,-2.1374045801526718
14.63,0.077392578125,0.024658203125,-0.956787109375,-0.7557251908396947,-1.1297709923664123,-1.6259541984732824
14.64,0.0791015625,0.029541015625,-0.962158203125,-0.4351145038167939,-0.35877862595419846,-0.9770992366412213
14.65,0.079833984375,0.0380859375,-0.97265625,-0.42748091603053434,0.061068702290076333,-0.29770992366412213
14.66,0.093505859375,0.034912109375,-0.967041015625,0.33587786259541985,-0.007633587786259542,-0.31297709923664124
14.67,0.08154296875,0.03369140625,-0.984130859375,0.4198473282442748,-0.1984732824427481,-0.6335877862595419
14.68,0.0791015625,0.035888671875,-0.970703125,0.05343511450381679,0.015267175572519083,-0.5877862595419847
14.69,0.075439453125,0.0400390625,-0.967529296875,0.07633587786259542,-0.2748091603053435,-0.40458015267175573
14.7,0.075927734375,0.041259765625,-0.980224609375,-0.4732824427480916,-0.32061068702290074,-0.5954198473282443
14.71,0.0830078125,0.043212890625,-0.9697265625,-1.0534351145038168,-0.061068702290076333,-0.8625954198473282
14.72,0.07763671875,0.031005859375,-0.952392578125,-0.8702290076335878,-0.4122137404580153,-1.1603053435114503
14.73,0.073486328125,0.040771484375,-0.960205078125,-0.16030534351145037,-0.648854961832061,-0.732824427480916
14.74,0.093505859375,0.047607421875,-0.9716796875,-0.7251908396946565,0.07633587786259542,-0.3969465648854962
14.75,0.063232421875,0.04443359375,-0.9716796875,-0.7862595419847328,0.09923664122137404,-0.15267175572519084
14.76,0.07958984375,0.058349609375,-0.9755859375,-0.4351145038167939,0.15267175572519084,-0.007633587786259542
14.77,0.07666015625,0.05029296875,-0.9814453125,-0.7251908396946565,0.45038167938931295,0.5725190839694656
14.78,0.078857421875,0.049072265625,-0.9990234375,-0.8473282442748091,0.17557251908396945,0.8625954198473282
14.79,0.078125,0.040771484375,-0.97900390625,-1.4351145038167938,0.9465648854961832,1.3893129770992367
14.8,0.0810546875,0.02978515625,-0.97021484375,-1.6106870229007633,1.0381679389312977,1.2366412213740459
14.81,0.08935546875,0.0263671875,-0.96630859375,-0.816793893129771,0.2366412213740458,0.9389312977099237
14.82,0.080322265625,0.024169921875,-0.975341796875,-0.6946564885496184,0.3511450381679389,0.3511450381679389
14.83,0.080078125,0.025390625,-0.973388671875,-1.1145038167938932,0.6870229007633588,0.06870229007633588
14.84,0.08203125,0.031005859375,-0.9697265625,-0.4351145038167939,0.5267175572519084,0.3053435114503817
14.85,0.08984375,0.0361328125,-0.98193359375,-0.2900763358778626,0.5954198473282443,0.3053435114503817
14.86,0.087158203125,0.040283203125,-0.98681640625,-1.1297709923664123,1.5877862595419847,0.22900763358778625
14.87,0.082275390625,0.034912109375,-0.97509765625,-1.2748091603053435,1.3740458015267176,0.16793893129770993
14.88,0.08056640625,0.04052734375,-0.982421875,-0.8625954198473282,1.1526717557251909,0.366412213740458
14.89,0.078857421875,0.0517578125,-0.977294921875,-1.7099236641221374,1.297709923664122,0.366412213740458
14.9,0.0908203125,0.04296875,-0.97998046875,-1.900763358778626,2.0763358778625953,0.5267175572519084
14.91,0.083984375,0.061279296875,-0.967041015625,-3.763358778625954,2.0229007633587788,1.5572519083969465
14.92,0.083740234375,0.045654296875,-0.97802734375,-1.6106870229007633,1.4580152671755726,0.4198473282442748
14.93,0.076171875,0.03173828125,-0.975830078125,-2.450381679389313,0.31297709923664124,-1.0
14.94,0.079345703125,0.033203125,-0.98583984375,-2.404580152671756,-0.1450381679389313,-1.786259541984733
14.95,0.08154296875,0.03515625,-0.990478515625,-1.984732824427481,-0.12213740458015267,-1.183206106870229
14.96,0.071044921875,0.045654296875,-0.98876953125,-1.5877862595419847,0.022900763358778626,-0.1450381679389313
14.97,0.08154296875,0.05126953125,-0.99609375,-0.8396946564885496,0.2595419847328244,0.32061068702290074
14.98,0.0859375,0.064208984375,-1.0126953125,-1.5038167938931297,1.297709923664122,1.1755725190839694
14.99,0.0830078125,0.06689453125,-1.000732421875,-3.0229007633587788,2.351145038167939,2.030534351145038
15.0,0.08447265625,0.0732421875,-0.991943359375,-4.122137404580153,2.435114503816794,2.0763358778625953
15.01,0.08349609375,0.05224609375,-0.97265625,-5.221374045801527,2.404580152671756,1.633587786259542
15.02,0.087646484375,0.024658203125,-0.95703125,-5.656488549618321,2.198473282442748,0.7633587786259542
15.03,0.074951171875,-0.00146484375,-0.95361328125,-5.541984732824427,1.251908396946565,-0.6335877862595419
15.04,0.072998046875,-0.015380859375,-0.93701171875,-4.6183206106870225,0.3053435114503817,-2.1297709923664123
15.05,0.06689453125,-0.017822265625,-0.925537109375,-3.1374045801526718,-1.0610687022900764,-3.183206106870229
15.06,0.070068359375,-0.00341796875,-0.928955078125,-1.4427480916030535,-2.450381679389313,-3.267175572519084
15.07,0.072265625,0.032958984375,-0.9541015625,0.08396946564885496,-2.183206106870229,-2.030534351145038
15.08,0.072265625,0.046630859375,-0.94580078125,-0.5801526717557252,-1.5572519083969465,-1.6564885496183206
15.09,0.05712890625,0.053955078125,-0.964599609375,-1.3053435114503817,-2.404580152671756,-1.0076335877862594
15.1,0.06884765625,0.04541015625,-0.962890625,-1.3358778625954197,-3.282442748091603,-1.2213740458015268
15.11,0.083740234375,0.04736328125,-0.977294921875,-2.2290076335877864,-3.3053435114503817,-1.7709923664122138
15.12,0.094482421875,0.047119140625,-0.974365234375,-2.877862595419847,-2.7938931297709924,-2.404580152671756
15.13,0.094482421875,0.03857421875,-0.9833984375,-3.3053435114503817,-2.5572519083969465,-2.4732824427480917
15.14,0.10400390625,0.041259765625,-0.978515625,-3.450381679389313,-2.480916030534351,-1.8244274809160306
15.15,0.0791015625,0.0322265625,-0.981689453125,-2.7709923664122136,-2.267175572519084,-1.5114503816793894
15.16,0.08935546875,0.02978515625,-0.98388671875,-2.7404580152671754,-2.0610687022900764,-1.8473282442748091
15.17,0.073486328125,0.015625,-0.969482421875,-2.595419847328244,-2.16793893129771,-2.4885496183206106
15.18,0.082275390625,0.029052734375,-0.97900390625,-2.236641221374046,-2.404580152671756,-2.312977099236641
15.19,0.08447265625,0.03271484375,-0.984619140625,-1.5038167938931297,-1.6717557251908397,-3.7786259541984735
15.2,0.0771484375,0.05908203125,-0.990234375,-1.5190839694656488,-0.24427480916030533,1.6030534351145038
15.21,0.076171875,0.063720703125,-0.994384765625,-0.6870229007633588,0.8015267175572519,3.687022900763359
15.22,0.0625,0.055908203125,-0.9873046875,-1.1450381679389312,0.6870229007633588,3.7557251908396947
15.23,0.078369140625,0.0361328125,-0.977294921875,-2.8473282442748094,-0.31297709923664124,0.9694656488549618
15.24,0.093017578125,0.029052734375,-0.9833984375,-4.015267175572519,-1.8702290076335877,-1.5038167938931297
15.25,0.09130859375,0.034912109375,-0.977294921875,-4.221374045801527,-3.1755725190839694,-2.648854961832061
15.26,0.097412109375,0.05029296875,-0.968994140625,-4.198473282442748,-2.572519083969466,-2.0229007633587788
15.27,0.0927734375,0.049072265625,-0.98486328125,-4.343511450381679,-0.4961832061068702,-0.48091603053435117
15.28,0.088134765625,0.041748046875,-0.9638671875,-3.595419847328244,0.5343511450381679,1.4351145038167938
15.29,0.07861328125,0.03564453125,-0.96240234375,-2.213740458015267,0.4580152671755725,1.9083969465648856
15.3,0.080078125,0.032958984375,-0.963134765625,-0.007633587786259542,0.6106870229007634,1.2290076335877862
15.31,0.08251953125,0.036865234375,-0.9599609375,-2.6564885496183206,1.9389312977099236,0.16030534351145037
15.32,0.090576171875,0.06201171875,-0.977783203125,-2.801526717557252,-0.366412213740458,-0.3969465648854962
15.33,0.09130859375,0.0654296875,-0.970947265625,-3.5419847328244276,0.17557251908396945,-1.8396946564885497
15.34,0.08203125,0.060546875,-0.971923828125,-4.465648854961832,0.9694656488549618,0.4198473282442748
15.35,0.090576171875,0.05078125,-0.955322265625,-4.366412213740458,1.3740458015267176,0.5267175572519084
15.36,0.089599609375,0.031982421875,-0.95703125,-4.122137404580153,1.1450381679389312,-0.3893129770992366
15.37,0.087646484375,0.0302734375,-0.95751953125,-3.763358778625954,1.6106870229007633,-0.648854961832061
15.38,0.0712890625,0.036865234375,-0.968017578125,-3.1908396946564888,0.8778625954198473,-0.8396946564885496
15.39,0.0771484375,0.058349609375,-0.968994140625,-2.763358778625954,0.03816793893129771,-0.9083969465648855
15.4,0.072509765625,0.05029296875,-0.973876953125,-3.519083969465649,0.5038167938931297,-0.366412213740458
15.41,0.0693359375,0.067626953125,-0.960205078125,-4.519083969465649,0.8931297709923665,0.07633587786259542
15.42,0.06396484375,0.051513671875,-0.9638671875,-4.877862595419847,0.8625954198473282,0.32061068702290074
15.43,0.06884765625,0.0322265625,-0.947509765625,-4.366412213740458,0.48091603053435117,0.183206106870229
15.44,0.066162109375,0.023193359375,-0.939697265625,-3.8473282442748094,0.1450381679389313,-0.1450381679389313
15.45,0.067626953125,0.02099609375,-0.9404296875,-3.2595419847328246,-0.3282442748091603,-0.45038167938931295
15.46,0.07763671875,0.023193359375,-0.94677734375,-2.1297709923664123,-0.8473282442748091,-1.900763358778626
15.47,0.07080078125,0.025634765625,-0.94970703125,-1.381679389312977,-0.7175572519083969,0.45038167938931295
15.48,0.088134765625,0.034912109375,-0.9638671875,-1.1603053435114503,-0.45038167938931295,1.0763358778625953
15.49,0.073486328125,0.02978515625,-0.958984375,-0.5419847328244275,-1.1984732824427482,1.0076335877862594
15.5,0.087890625,0.035400390625,-0.966064453125,-0.3969465648854962,-1.015267175572519,0.8015267175572519
15.51,0.092041015625,0.03857421875,-0.9609375,-0.7175572519083969,-0.48091603053435117,0.4961832061068702
15.52,0.081787109375,0.03125,-0.956298828125,-0.8702290076335878,-0.9007633587786259,0.16793893129770993
15.53,0.086181640625,0.023193359375,-0.94580078125,-0.549618320610687,-1.6564885496183206,-0.7480916030534351
15.54,0.09228515625,0.0244140625,-0.954345703125,-0.2595419847328244,-1.8244274809160306,-1.8244274809160306
15.55,0.092529296875,0.03515625,-0.970458984375,-0.007633587786259542,-1.8091603053435115,-2.1297709923664123
15.56,0.099853515625,0.038818359375,-0.980712890625,1.9465648854961832,-1.366412213740458,-2.3053435114503817
15.57,0.0927734375,0.065673828125,-0.9638671875,-0.3816793893129771,-3.198473282442748,-0.5190839694656488
15.58,0.0947265625,0.04345703125,-1.019287109375,-1.549618320610687,0.3511450381679389,-2.267175572519084
15.59,0.087158203125,0.064453125,-0.962158203125,-0.6793893129770993,-0.816793893129771,-1.6030534351145038
15.6,0.0869140625,0.05712890625,-0.981201171875,-1.8473282442748091,-0.5572519083969466,-1.5954198473282444
15.61,0.084228515625,0.042236328125,-0.9775390625,-2.099236641221374,-0.9847328244274809,-1.5190839694656488
15.62,0.087158203125,0.036865234375,-0.9716796875,-1.549618320610687,-0.5801526717557252,-1.3282442748091603
15.63,0.085205078125,0.017333984375,-0.98046875,-0.6259541984732825,-0.5343511450381679,-1.2442748091603053
15.64,0.09912109375,0.045654296875,-0.977294921875,-0.1450381679389313,-0.07633587786259542,-0.7709923664122137
15.65,0.108154296875,0.053955078125,-0.99267578125,-0.16030534351145037,1.2290076335877862,-0.4732824427480916
